Date,Time,Time Zone,Network,Local,Cover %,Program Aired,CreativeID,CreativeName,CreativeLength,Air Type,Spend
11/25/2019, 2:14 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/25/2019, 8:08 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/25/2019,10:13 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019,10:09 AM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019,11:14 AM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019,12:44 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019, 1:14 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019, 9:13 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/26/2019,10:43 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/27/2019, 4:08 AM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 6:28 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/28/2019, 9:43 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019, 9:43 AM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019,10:59 AM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019, 4:08 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019, 5:13 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019, 8:28 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/29/2019, 9:53 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/30/2019, 8:14 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/30/2019,11:54 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
12/1/2019, 9:59 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
12/1/2019,11:38 PM,Eastern ,ACCUW,     ,0,N/A                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,25.5
11/25/2019, 2:11 AM,Eastern ,BRVL ,LOCAL,30,CHRISLEY KNOWS BEST           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/25/2019, 3:10 AM,Eastern ,BRVL ,LOCAL,30,CHRISLEY KNOWS BEST           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/25/2019, 5:11 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 6:09 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 6:44 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019,12:35 AM,Eastern ,BRVL ,LOCAL,30,REAL HOUSEWIVES ATLANTA       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/26/2019, 3:35 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 3:39 AM,Eastern ,BRVL ,LOCAL,30,BLIND DATE                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/26/2019, 6:10 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 2:16 AM,Eastern ,BRVL ,LOCAL,30,MILLIONAIRE MATCHMAKER        ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/27/2019, 3:10 AM,Eastern ,BRVL ,LOCAL,30,BLIND DATE                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/27/2019, 3:40 AM,Eastern ,BRVL ,LOCAL,30,BLIND DATE                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/27/2019, 5:16 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 6:39 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019,12:34 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 2:07 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/28/2019, 3:03 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/28/2019, 3:31 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/28/2019, 5:07 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 6:10 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 6:40 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 7:14 PM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/28/2019, 9:34 PM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/28/2019,10:14 PM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,12:37 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/29/2019, 1:44 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/29/2019, 2:11 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 3:07 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 3:37 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 3:40 AM,Eastern ,BRVL ,LOCAL,30,CASH CAB                      ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 4:44 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 5:11 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 6:03 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 6:31 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,12:08 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/30/2019, 1:07 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/30/2019, 1:36 AM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
11/30/2019, 2:11 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 3:08 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 3:39 AM,Eastern ,BRVL ,LOCAL,30,BLIND DATE                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/30/2019, 4:07 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 4:36 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 6:07 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 6:40 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,11:11 PM,Eastern ,BRVL ,LOCAL,30,BRAVO MOVIE                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
12/1/2019, 1:10 AM,Eastern ,BRVL ,LOCAL,30,CHRISLEY KNOWS BEST           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
12/1/2019, 2:08 AM,Eastern ,BRVL ,LOCAL,30,CHRISLEY KNOWS BEST           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
12/1/2019, 3:09 AM,Eastern ,BRVL ,LOCAL,30,CHRISLEY KNOWS BEST           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
12/1/2019, 4:10 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 5:08 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 6:39 AM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 8:11 PM,Eastern ,BRVL ,LOCAL,30,REAL HOUSEWIVES ATLANTA       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,191.25
12/1/2019,11:11 PM,Eastern ,BRVL ,LOCAL,30,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 4:10 AM,Eastern ,CI   ,     ,0,TBD                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,5.95
11/25/2019, 4:36 AM,Eastern ,CI   ,     ,0,TBD                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,5.95
11/25/2019, 7:08 AM,Eastern ,CI   ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019,10:45 AM,Eastern ,CI   ,     ,0,TBD                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,34
11/25/2019,11:12 AM,Eastern ,CI   ,     ,0,TBD                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,34
11/25/2019,12:25 PM,Eastern ,CI   ,     ,0,TBD                           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,34
11/25/2019, 1:45 PM,Eastern ,CI   ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 2:12 PM,Eastern ,CI   ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 3:25 PM,Eastern ,CI   ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
